legid,temperature_category,weather_group
#24:22441,comfortable,Clouds
#25:22398,comfortable,Clouds
#26:6345,comfortable,Clouds
#22:22521,comfortable,Clouds
#27:6305,comfortable,Clouds
#23:22489,comfortable,Clouds
#24:22442,comfortable,Clouds
#22:22708,comfortable,Clouds
#29:6281,comfortable,Clouds
#23:22676,comfortable,Clouds
#24:22885,comfortable,Clouds
#25:22956,comfortable,Clouds
#26:6516,comfortable,Clouds
#22:23079,comfortable,Clouds
#29:6581,comfortable,Clouds
#24:23534,comfortable,Clouds
#26:6696,comfortable,Clouds
#25:23491,comfortable,Clouds
#23:23752,comfortable,Clouds
#24:23705,comfortable,Clouds
#26:6743,comfortable,Clouds
#25:23662,comfortable,Clouds
#22:23785,comfortable,Clouds
#25:23803,comfortable,Clouds
#23:24103,comfortable,Clouds
#23:24242,comfortable,Clouds
#24:24194,comfortable,Clouds
#26:6867,comfortable,Clouds
#22:24275,comfortable,Clouds
#27:6827,comfortable,Clouds
#23:24243,comfortable,Clouds
#23:24788,comfortable,Clouds
#24:24739,comfortable,Clouds
#25:24695,comfortable,Clouds
#22:24821,comfortable,Clouds
#24:24991,comfortable,Clouds
#28:7021,comfortable,Clouds
#22:25073,comfortable,Clouds
#24:24992,comfortable,Clouds
#26:7101,comfortable,Clouds
#22:25074,comfortable,Clouds
#28:7022,comfortable,Clouds
#23:25043,comfortable,Clouds
#27:7061,comfortable,Clouds
#25:24950,comfortable,Clouds
#24:25167,comfortable,Clouds
#25:25123,comfortable,Clouds
#22:25249,comfortable,Clouds
#23:25217,comfortable,Clouds
#23:25630,comfortable,Clouds
#24:26417,comfortable,Clouds
#26:7534,comfortable,Clouds
#25:26373,comfortable,Clouds
#27:7493,comfortable,Clouds
#22:26499,comfortable,Clouds
#24:26799,comfortable,Clouds
#29:7516,comfortable,Clouds
#25:26755,comfortable,Clouds
#22:26881,comfortable,Clouds
#23:26849,comfortable,Clouds
#24:26800,comfortable,Clouds
#26:7634,comfortable,Clouds
#25:26756,comfortable,Clouds
#22:27056,comfortable,Clouds
#23:27024,comfortable,Clouds
#27:7636,comfortable,Clouds
#24:26975,comfortable,Clouds
#25:26931,comfortable,Clouds
#22:27057,comfortable,Clouds
#23:27159,comfortable,Clouds
#22:21663,comfortable,Clouds
#24:21713,comfortable,Clouds
#25:21983,comfortable,Clouds
#24:23290,comfortable,Clouds
#24:24734,comfortable,Clouds
#24:25150,comfortable,Clouds
#24:26400,comfortable,Clouds
#24:26934,comfortable,Clouds
#24:27589,comfortable,Clouds
#25:28218,comfortable,Clouds
#22:24477,comfortable,Clouds
#23:24445,comfortable,Clouds
#23:25544,comfortable,Clouds
#24:25495,comfortable,Clouds
#24:25498,comfortable,Clouds
#24:25497,comfortable,Clouds
#25:25453,comfortable,Clouds
#22:25579,comfortable,Clouds
#27:7215,comfortable,Clouds
#23:25547,comfortable,Clouds
#23:27051,comfortable,Clouds
#24:27002,comfortable,Clouds
#24:27000,comfortable,Clouds
#23:27046,comfortable,Clouds
#22:27075,comfortable,Clouds
#24:26991,comfortable,Clouds
#25:27279,comfortable,Clouds
#22:27406,comfortable,Clouds
#25:26941,comfortable,Clouds
#23:27034,comfortable,Clouds
#27:7639,comfortable,Clouds
#24:26985,comfortable,Clouds
#23:27028,comfortable,Clouds
#24:26977,comfortable,Clouds
#29:7560,comfortable,Clouds
#25:26933,comfortable,Clouds
#26:7678,comfortable,Clouds
#22:27059,comfortable,Clouds
#24:26976,comfortable,Clouds
#24:27327,comfortable,Clouds
#22:28045,comfortable,Clouds
#22:28652,comfortable,Clouds
#27:6209,comfortable,Clouds
#23:22157,comfortable,Clouds
#28:6172,comfortable,Clouds
#23:22555,comfortable,Clouds
#26:6361,comfortable,Clouds
#24:22778,comfortable,Clouds
#22:23461,comfortable,Clouds
#23:23429,comfortable,Clouds
#28:6574,comfortable,Clouds
#24:23382,comfortable,Clouds
#25:24171,comfortable,Clouds
#26:7212,comfortable,Clouds
#23:25416,comfortable,Clouds
#27:7171,comfortable,Clouds
#24:25939,comfortable,Clouds
#24:25943,comfortable,Clouds
#24:27227,comfortable,Clouds
#22:28322,comfortable,Clouds
#24:22458,comfortable,Clouds
#26:6350,comfortable,Clouds
#25:22415,comfortable,Clouds
#24:22683,comfortable,Clouds
#25:22640,comfortable,Clouds
#27:6373,comfortable,Clouds
#23:22731,comfortable,Clouds
#28:6336,comfortable,Clouds
#24:22684,comfortable,Clouds
#29:6300,comfortable,Clouds
#24:22686,comfortable,Clouds
#26:6415,comfortable,Clouds
#25:22643,comfortable,Clouds
#27:6375,comfortable,Clouds
#22:22766,comfortable,Clouds
#28:6338,comfortable,Clouds
#24:22687,comfortable,Clouds
#29:6301,comfortable,Clouds
#22:22767,comfortable,Clouds
#23:22735,comfortable,Clouds
#26:6416,comfortable,Clouds
#25:22645,comfortable,Clouds
#23:22736,comfortable,Clouds
#24:22794,comfortable,Clouds
#29:6336,comfortable,Clouds
#22:22874,comfortable,Clouds
#27:6431,comfortable,Clouds
#25:22816,comfortable,Clouds
#28:6394,comfortable,Clouds
#23:22907,comfortable,Clouds
#29:6357,comfortable,Clouds
#25:22817,comfortable,Clouds
#26:6472,comfortable,Clouds
#22:22940,comfortable,Clouds
#24:23076,comfortable,Clouds
#28:6464,comfortable,Clouds
#23:23124,comfortable,Clouds
#25:23034,comfortable,Clouds
#26:6542,comfortable,Clouds
#22:23157,comfortable,Clouds
#27:6502,comfortable,Clouds
#24:23078,comfortable,Clouds
#28:6465,comfortable,Clouds
#25:23035,comfortable,Clouds
#27:6507,comfortable,Clouds
#22:23169,comfortable,Clouds
#28:6470,comfortable,Clouds
#23:23137,comfortable,Clouds
#29:6433,comfortable,Clouds
#24:23090,comfortable,Clouds
#26:6548,comfortable,Clouds
#25:23047,comfortable,Clouds
#22:23273,comfortable,Clouds
#23:23241,comfortable,Clouds
#22:23390,comfortable,Clouds
#26:6628,comfortable,Clouds
#25:23268,comfortable,Clouds
#22:23642,comfortable,Clouds
#28:6627,comfortable,Clouds
#23:23610,comfortable,Clouds
#26:6705,comfortable,Clouds
#25:23520,comfortable,Clouds
#27:6665,comfortable,Clouds
#22:23643,comfortable,Clouds
#23:23806,comfortable,Clouds
#24:23926,comfortable,Clouds
#24:23927,comfortable,Clouds
#22:24161,comfortable,Clouds
#23:24129,comfortable,Clouds
#23:24867,comfortable,Clouds
#26:7051,comfortable,Clouds
#23:24868,comfortable,Clouds
#23:25095,comfortable,Clouds
#23:25096,comfortable,Clouds
#29:7003,comfortable,Clouds
#24:25047,comfortable,Clouds
#23:24962,comfortable,Clouds
#27:7035,comfortable,Clouds
#25:25005,comfortable,Clouds
#23:25099,comfortable,Clouds
#24:26843,comfortable,Clouds
#23:26893,comfortable,Clouds
#24:27474,comfortable,Clouds
#28:7743,comfortable,Clouds
#25:27430,comfortable,Clouds
#22:27559,comfortable,Clouds
#26:7825,comfortable,Clouds
#23:27526,comfortable,Clouds
#24:27477,comfortable,Clouds
#23:27519,comfortable,Clouds
#28:7741,comfortable,Clouds
#24:27470,comfortable,Clouds
#29:7703,comfortable,Clouds
#25:27426,comfortable,Clouds
#26:7822,comfortable,Clouds
#22:27553,comfortable,Clouds
#25:27696,comfortable,Clouds
#23:28464,comfortable,Clouds
#26:8094,comfortable,Clouds
#25:28371,comfortable,Clouds
#27:8052,comfortable,Clouds
#22:28498,comfortable,Clouds
#25:28364,comfortable,Clouds
#26:8091,comfortable,Clouds
#22:28491,comfortable,Clouds
#23:28458,comfortable,Clouds
#24:28409,comfortable,Clouds
#27:8049,comfortable,Clouds
#25:28365,comfortable,Clouds
#22:28492,comfortable,Clouds
#28:8011,comfortable,Clouds
#23:28459,comfortable,Clouds
#29:7973,comfortable,Clouds
#24:28410,comfortable,Clouds
#26:8092,comfortable,Clouds
#25:28368,comfortable,Clouds
#22:28495,comfortable,Clouds
#23:28462,comfortable,Clouds
#24:28413,comfortable,Clouds
#23:28893,comfortable,Clouds
#25:28799,comfortable,Clouds
#22:28926,comfortable,Clouds
#25:29083,comfortable,Clouds
#23:29176,comfortable,Clouds
#24:29128,comfortable,Clouds
#26:8275,comfortable,Clouds
#22:29211,comfortable,Clouds
#23:29582,comfortable,Clouds
#24:29533,comfortable,Clouds
#29:8249,comfortable,Clouds
#25:29489,comfortable,Clouds
#24:30666,comfortable,Clouds
#26:8703,comfortable,Clouds
#22:30749,comfortable,Clouds
#28:8622,comfortable,Clouds
#23:30714,comfortable,Clouds
#29:8584,comfortable,Clouds
#22:30748,comfortable,Clouds
#22:30746,comfortable,Clouds
#27:8660,comfortable,Clouds
#23:30713,comfortable,Clouds
#24:34354,comfortable,Clouds
#27:9728,comfortable,Clouds
#25:34309,comfortable,Clouds
#25:34313,comfortable,Clouds
#25:34314,comfortable,Clouds
#27:9730,comfortable,Clouds
#22:34445,comfortable,Clouds
#23:34410,comfortable,Clouds
#24:34360,comfortable,Clouds
#28:9691,comfortable,Clouds
#25:34315,comfortable,Clouds
#25:35078,comfortable,Clouds
#28:9924,comfortable,Clouds
#23:35174,comfortable,Clouds
#29:9884,comfortable,Clouds
#24:35124,comfortable,Clouds
#22:35210,comfortable,Clouds
#23:35175,comfortable,Clouds
#28:9925,comfortable,Clouds
#24:35125,comfortable,Clouds
#29:9885,comfortable,Clouds
#23:35176,comfortable,Clouds
#26:10009,comfortable,Clouds
#24:35126,comfortable,Clouds
#27:9965,comfortable,Clouds
#25:35081,comfortable,Clouds
#25:35095,comfortable,Clouds
#28:9934,comfortable,Clouds
#22:35227,comfortable,Clouds
#29:9894,comfortable,Clouds
#23:35192,comfortable,Clouds
#25:37543,comfortable,Clouds
#22:37680,comfortable,Clouds
#29:10556,comfortable,Clouds
#26:10684,comfortable,Clouds
#24:37590,comfortable,Clouds
#23:37639,comfortable,Clouds
#24:37589,comfortable,Clouds
#23:37638,comfortable,Clouds
#27:10637,comfortable,Clouds
#24:37588,comfortable,Clouds
#25:38392,comfortable,Clouds
#29:10832,comfortable,Clouds
#22:38530,comfortable,Clouds
#23:38490,comfortable,Clouds
#24:38440,comfortable,Clouds
#25:38393,comfortable,Clouds
#23:38492,comfortable,Clouds
#29:10833,comfortable,Clouds
#24:38442,comfortable,Clouds
#23:38493,comfortable,Clouds
#25:38398,comfortable,Clouds
#22:38536,comfortable,Clouds
#27:10917,comfortable,Clouds
#23:38496,comfortable,Clouds
#28:10878,comfortable,Clouds
#24:38446,comfortable,Clouds
#29:10836,comfortable,Clouds
#28:10879,comfortable,Clouds
#25:38400,comfortable,Clouds
#222:34324,comfortable,Clouds
#225:34323,comfortable,Clouds
#225:34325,comfortable,Clouds
#226:9568,comfortable,Clouds
#223:34327,comfortable,Clouds
#227:9568,comfortable,Clouds
#224:34327,comfortable,Clouds
#228:9568,comfortable,Clouds
#222:34328,comfortable,Clouds
#224:34328,comfortable,Clouds
#224:34333,comfortable,Clouds
#228:9570,comfortable,Clouds
#225:34332,comfortable,Clouds
#22:22593,comfortable,Clouds
#24:22791,comfortable,Clouds
#26:6449,comfortable,Clouds
#23:23076,comfortable,Clouds
#22:23108,comfortable,Clouds
#23:23078,comfortable,Clouds
#24:23344,comfortable,Clouds
#22:23424,comfortable,Clouds
#25:23300,comfortable,Clouds
#27:6598,comfortable,Clouds
#28:6561,comfortable,Clouds
#22:23423,comfortable,Clouds
#23:25711,comfortable,Clouds
#25:23639,comfortable,Clouds
#28:6659,comfortable,Clouds
#22:23762,comfortable,Clouds
#23:24221,comfortable,Clouds
#28:7244,comfortable,Clouds
#25:25645,comfortable,Clouds
#23:30438,comfortable,Clouds
#23:30428,comfortable,Clouds
#26:8612,comfortable,Clouds
#24:30379,comfortable,Clouds
#27:8570,comfortable,Clouds
#22:30461,comfortable,Clouds
#23:30427,comfortable,Clouds
#25:25936,comfortable,Clouds
#22:26062,comfortable,Clouds
#23:26030,comfortable,Clouds
#24:25981,comfortable,Clouds
#27:7272,comfortable,Clouds
#22:25743,comfortable,Clouds
#24:25661,comfortable,Clouds
#23:25708,comfortable,Clouds
#24:25659,comfortable,Clouds
#27:7270,comfortable,Clouds
#22:25740,comfortable,Clouds
#23:25685,comfortable,Clouds
#24:25976,comfortable,Clouds
#27:7373,comfortable,Clouds
#25:27078,comfortable,Clouds
#24:27122,comfortable,Clouds
#25:28065,comfortable,Clouds
#23:28160,comfortable,Clouds
#26:8608,comfortable,Clouds
#23:30416,comfortable,Clouds
#23:28858,comfortable,Clouds
#23:23573,comfortable,Clouds
#22:23606,comfortable,Clouds
#25:23484,comfortable,Clouds
#22:23607,comfortable,Clouds
#25:24044,comfortable,Clouds
#22:24169,comfortable,Clouds
#23:24137,comfortable,Clouds
#24:24089,comfortable,Clouds
#26:6846,comfortable,Clouds
#25:24045,comfortable,Clouds
#24:25390,comfortable,Clouds
#23:25446,comfortable,Clouds
#22:25503,comfortable,Clouds
#24:25422,comfortable,Clouds
#26:7232,comfortable,Clouds
#25:25378,comfortable,Clouds
#22:25504,comfortable,Clouds
#23:25472,comfortable,Clouds
#24:25423,comfortable,Clouds
#25:25379,comfortable,Clouds
#22:25506,comfortable,Clouds
#24:25425,comfortable,Clouds
#22:25507,comfortable,Clouds
#29:7115,comfortable,Clouds
#23:25475,comfortable,Clouds
#26:7312,comfortable,Clouds
#22:25742,comfortable,Clouds
#28:7422,comfortable,Clouds
#24:26231,comfortable,Clouds
#25:26751,comfortable,Clouds
#29:7515,comfortable,Clouds
#22:26877,comfortable,Clouds
#23:26845,comfortable,Clouds
#24:26796,comfortable,Clouds
#25:26752,comfortable,Clouds
#23:26846,comfortable,Clouds
#26:7633,comfortable,Clouds
#24:26797,comfortable,Clouds
#25:27362,comfortable,Clouds
#27:7761,comfortable,Clouds
#25:27364,comfortable,Clouds
#22:27493,comfortable,Clouds
#23:27460,comfortable,Clouds
#25:27367,comfortable,Clouds
#22:27494,comfortable,Clouds
#23:28054,comfortable,Clouds
#24:28005,comfortable,Clouds
#22:28089,comfortable,Clouds
#23:28057,comfortable,Clouds
#22:28829,comfortable,Clouds
#23:28797,comfortable,Clouds
#24:28748,comfortable,Clouds
#23:29619,comfortable,Clouds
#26:8380,comfortable,Clouds
#23:29621,comfortable,Clouds
#27:8338,comfortable,Clouds
#25:29528,comfortable,Clouds
#25:29529,comfortable,Clouds
#22:29902,comfortable,Clouds
#24:30021,comfortable,Clouds
#23:30071,comfortable,Clouds
#24:30022,comfortable,Clouds
#28:8435,comfortable,Clouds
#25:29978,comfortable,Clouds
#25:30591,comfortable,Clouds
#24:32576,comfortable,Clouds
#22:32663,comfortable,Clouds
#24:32579,comfortable,Clouds
#22:32665,comfortable,Clouds
#26:9234,comfortable,Clouds
#24:32581,comfortable,Clouds
#22:34984,comfortable,Clouds
#22:34986,comfortable,Clouds
#24:36209,comfortable,Clouds
#25:36162,comfortable,Clouds
#29:10185,comfortable,Clouds
#22:36297,comfortable,Clouds
#26:10311,comfortable,Clouds
#23:36260,comfortable,Clouds
#25:36163,comfortable,Clouds
#27:10266,comfortable,Clouds
#24:36211,comfortable,Clouds
#28:10227,comfortable,Clouds
#25:36164,comfortable,Clouds
#22:36299,comfortable,Clouds
#24:36212,comfortable,Clouds
#25:36165,comfortable,Clouds
#22:36300,comfortable,Clouds
#24:36214,comfortable,Clouds
#24:36215,comfortable,Clouds
#28:10228,comfortable,Clouds
#25:36168,comfortable,Clouds
#24:36218,comfortable,Clouds
#23:36270,comfortable,Clouds
#24:37020,comfortable,Clouds
#25:36973,comfortable,Clouds
#25:36975,comfortable,Clouds
#22:37113,comfortable,Clouds
#29:10405,comfortable,Clouds
#23:37073,comfortable,Clouds
#25:36976,comfortable,Clouds
#26:10533,comfortable,Clouds
#23:37074,comfortable,Clouds
#24:37024,comfortable,Clouds
#27:10487,comfortable,Clouds
#22:37115,comfortable,Clouds
#25:37371,comfortable,Clouds
#224:41139,comfortable,Clouds
#23:37469,comfortable,Clouds
#225:41132,comfortable,Clouds
#222:41149,comfortable,Clouds
#23:37687,comfortable,Clouds
#223:41145,comfortable,Clouds
#24:37637,comfortable,Clouds
#225:41133,comfortable,Clouds
#22:37728,comfortable,Clouds
#22:38623,comfortable,Clouds
#224:41141,comfortable,Clouds
#23:38877,comfortable,Clouds
#225:41134,comfortable,Clouds
#24:38827,comfortable,Clouds
#222:41151,comfortable,Clouds
#225:41135,comfortable,Clouds
#224:41144,comfortable,Clouds
#223:41150,comfortable,Clouds
#225:41138,comfortable,Clouds
#223:41151,comfortable,Clouds
#223:41152,comfortable,Clouds
#223:41159,comfortable,Clouds
#224:41154,comfortable,Clouds
#224:41147,comfortable,Clouds
#222:41159,comfortable,Clouds
#223:41155,comfortable,Clouds
#222:42151,comfortable,Clouds
#227:11730,comfortable,Clouds
#223:42147,comfortable,Clouds
#225:42135,comfortable,Clouds
#23:22893,comfortable,Clouds
#24:24177,comfortable,Clouds
#29:6630,comfortable,Clouds
#23:23766,comfortable,Clouds
#22:36031,comfortable,Clouds
#27:10191,comfortable,Clouds
#22:36032,comfortable,Clouds
#23:30794,comfortable,Clouds
#23:35995,comfortable,Clouds
#23:35996,comfortable,Clouds
#23:33612,comfortable,Clouds
#25:35899,comfortable,Clouds
#25:37137,comfortable,Clouds
#23:23045,comfortable,Clouds
#25:23265,comfortable,Clouds
#22:23658,comfortable,Clouds
#23:23626,comfortable,Clouds
#22:23821,comfortable,Clouds
#23:23789,comfortable,Clouds
#24:23742,comfortable,Clouds
#22:24738,comfortable,Clouds
#23:24706,comfortable,Clouds
#24:24979,comfortable,Clouds
#23:25029,comfortable,Clouds
#24:24980,comfortable,Clouds
#27:7055,comfortable,Clouds
#25:24936,comfortable,Clouds
#28:7017,comfortable,Clouds
#22:25062,comfortable,Clouds
#23:25517,comfortable,Clouds
#23:26228,comfortable,Clouds
#24:26179,comfortable,Clouds
#25:26135,comfortable,Clouds
#27:7444,comfortable,Clouds
#22:26262,comfortable,Clouds
#23:26230,comfortable,Clouds
#29:7368,comfortable,Clouds
#24:26181,comfortable,Clouds
#26:7486,comfortable,Clouds
#25:26137,comfortable,Clouds
#22:26708,comfortable,Clouds
#24:28013,comfortable,Clouds
#24:28014,comfortable,Clouds
#26:7974,comfortable,Clouds
#26:8189,comfortable,Clouds
#24:28787,comfortable,Clouds
#27:8147,comfortable,Clouds
#25:28744,comfortable,Clouds
#23:29200,comfortable,Clouds
#24:29151,comfortable,Clouds
#25:29107,comfortable,Clouds
#22:30590,comfortable,Clouds
#24:30510,comfortable,Clouds
#25:30693,comfortable,Clouds
#22:30820,comfortable,Clouds
#25:23657,comfortable,Clouds
#22:23780,comfortable,Clouds
#28:6664,comfortable,Clouds
#23:23748,comfortable,Clouds
#24:24560,comfortable,Clouds
#25:24516,comfortable,Clouds
#22:24642,comfortable,Clouds
#26:6968,comfortable,Clouds
#27:6927,comfortable,Clouds
#24:24561,comfortable,Clouds
#25:24517,comfortable,Clouds
#28:6889,comfortable,Clouds
#23:24611,comfortable,Clouds
#24:24562,comfortable,Clouds
#25:24518,comfortable,Clouds
#29:6851,comfortable,Clouds
#22:24644,comfortable,Clouds
#22:25143,comfortable,Clouds
#23:25111,comfortable,Clouds
#24:26639,comfortable,Clouds
#25:26595,comfortable,Clouds
#22:26721,comfortable,Clouds
#23:26689,comfortable,Clouds
#23:27134,comfortable,Clouds
#24:27085,comfortable,Clouds
#24:27479,comfortable,Clouds
#25:27435,comfortable,Clouds
#22:27562,comfortable,Clouds
#27:7784,comfortable,Clouds
#24:27478,comfortable,Clouds
#29:7707,comfortable,Clouds
#25:27434,comfortable,Clouds
#26:7826,comfortable,Clouds
#22:27561,comfortable,Clouds
#25:27559,comfortable,Clouds
#23:27653,comfortable,Clouds
#28:7770,comfortable,Clouds
#24:27604,comfortable,Clouds
#25:27560,comfortable,Clouds
#24:34975,comfortable,Clouds
#26:9969,comfortable,Clouds
#25:34930,comfortable,Clouds
#22:35061,comfortable,Clouds
#24:34976,comfortable,Clouds
#25:24347,comfortable,Clouds
#22:24814,comfortable,Clouds
#28:6947,comfortable,Clouds
#23:24782,comfortable,Clouds
#29:6909,comfortable,Clouds
#24:24733,comfortable,Clouds
#26:7027,comfortable,Clouds
#22:25416,comfortable,Clouds
#22:31363,comfortable,Clouds
#26:8866,comfortable,Clouds
#25:31254,comfortable,Clouds
#27:8824,comfortable,Clouds
#22:31381,comfortable,Clouds
#23:31348,comfortable,Clouds
#24:31299,comfortable,Clouds
#24:32170,comfortable,Clouds
#23:36213,comfortable,Clouds
#24:36163,comfortable,Clouds
#25:36116,comfortable,Clouds
#22:36251,comfortable,Clouds
#24:36556,comfortable,Clouds
#25:36509,comfortable,Clouds
#24:24477,comfortable,Clouds
#23:24979,comfortable,Clouds
#27:7040,comfortable,Clouds
#24:24930,comfortable,Clouds
#25:27186,comfortable,Clouds
#22:28323,comfortable,Clouds
#29:7924,comfortable,Clouds
#24:28241,comfortable,Clouds
#22:28543,comfortable,Clouds
#28:8025,comfortable,Clouds
#23:28510,comfortable,Clouds
#23:29922,comfortable,Clouds
#25:30747,comfortable,Clouds
#28:8655,comfortable,Clouds
#22:32492,comfortable,Clouds
#26:7092,comfortable,Clouds
#22:25044,comfortable,Clouds
#27:7051,comfortable,Clouds
#23:25012,comfortable,Clouds
#22:25235,comfortable,Clouds
#22:25241,comfortable,Clouds
#22:25008,comfortable,Clouds
#23:24976,comfortable,Clouds
#24:24927,comfortable,Clouds
