legid,act_Accompanying,act_Browsing,act_Cycling,act_Driving,act_Eating,act_Listening,act_Other,act_PersonalCare,act_ReadingDevice,act_ReadingPaper,act_Relaxing,act_Talking,act_Thinking,act_Walking,act_Watching,activity_count
#25:5281,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
#25:5285,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:5286,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
#25:5287,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5292,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,4
#25:5293,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,4
#25:5294,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2
#25:5296,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
#25:5298,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,2
#25:5304,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5315,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5328,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:5332,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:5334,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
#25:5340,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
#25:5341,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,5
#25:5344,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5346,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2
#25:5351,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#25:5355,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,3
#25:5362,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5364,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,4
#25:5375,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#25:5378,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#25:5382,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,3
#25:5389,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#25:5405,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5406,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#25:5407,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5409,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,4
#25:5410,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
#25:5415,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:5425,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5436,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5438,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
#25:5442,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,3
#25:5458,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5460,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2
#25:5461,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#25:5464,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5471,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:5472,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
#25:5473,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5485,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:5491,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5492,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2
#25:5493,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#25:5499,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:5500,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#25:5507,False,True,False,False,True,True,False,False,False,False,True,True,True,False,False,6
#25:5509,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:5513,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3
#25:5514,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,3
#25:5519,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
#25:5522,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#25:5524,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5534,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2
#25:5545,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
#25:5552,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5561,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
#25:5572,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#25:5573,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
#25:5583,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#25:5585,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
#25:5588,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
#25:5592,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5596,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
#25:5598,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:5599,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
#25:5603,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
#25:5606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
#25:5618,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,3
#25:5620,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:5626,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,2
#25:5630,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2
#25:5635,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
#25:5642,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5644,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:5646,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#25:5651,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2
#25:5652,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:5653,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:5654,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:5659,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,3
#25:5662,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2
#25:5663,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#25:5674,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#25:5675,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#25:5676,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:5680,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#25:5694,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
#25:5702,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2
#25:5708,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:5713,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:5716,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
#25:5718,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2
#25:5725,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
#25:5731,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:5732,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3
#25:5738,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5747,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,3
#25:5748,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5751,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#25:5752,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:5762,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5764,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5769,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5770,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:5773,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
#25:5784,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5785,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5786,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#25:5792,True,True,False,False,True,True,False,True,False,False,False,True,True,True,False,8
#25:5793,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:5795,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
#25:5798,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
#25:5799,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5801,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#25:5803,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
#25:5818,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5821,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,5
#25:5822,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5829,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5831,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5848,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,3
#25:5849,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#25:5855,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,4
#25:5856,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
#25:5864,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#25:5879,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
#25:5885,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,3
#25:5889,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#25:5890,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#25:5891,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#25:5892,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#25:5901,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
#25:5902,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3
#25:5903,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
#25:5905,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,4
#25:5907,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3
#25:5915,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,3
#25:5917,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5920,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,3
#25:5921,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5926,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
#25:5935,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,3
#25:5940,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#25:5944,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#25:5945,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,2
#25:5948,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#25:5950,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,5
#25:5951,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,3
#25:5959,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
#25:5968,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,3
#25:5971,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#25:5977,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5985,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
#25:5992,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:5993,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
#25:5997,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
#25:6000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6001,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2
#25:6003,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
#25:6005,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,3
#25:6007,True,True,False,False,False,True,False,False,True,False,True,True,True,False,False,7
#25:6009,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#25:6026,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#25:6027,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,2
#25:6030,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,4
#25:6035,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#25:6047,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,3
#25:6048,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6051,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6059,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
#25:6063,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:6085,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
#25:6087,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
#25:6096,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6097,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,3
#25:6107,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,5
#25:6145,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
#25:6147,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
#25:6148,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,4
#25:6150,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6151,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6154,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3
#25:6166,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
#25:6168,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,2
#25:6178,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
#25:6187,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,2
#25:6190,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#25:6191,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2
#25:6193,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
#25:6199,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6201,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6203,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#25:6211,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#25:6212,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
#25:6214,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
#25:6216,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6217,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:6218,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
#25:6222,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6225,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6230,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6237,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6243,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:6245,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
#25:6248,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,8
#25:6250,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
#25:6255,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#25:6256,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,3
#25:6258,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
#25:6278,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
#25:6279,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
#25:6281,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,3
#25:6282,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6283,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6289,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
#25:6296,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,3
#25:6299,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6304,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,3
#25:6310,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2
#25:6313,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3
#25:6315,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,5
#25:6316,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6319,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6320,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
#25:6322,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
#25:6349,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#25:6350,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:6353,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6354,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#25:6356,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,4
#25:6357,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#25:6359,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,3
#25:6362,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,4
#25:6363,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,4
#25:6364,True,False,True,False,False,False,True,True,False,False,False,True,True,False,False,6
#25:6368,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
#25:6375,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2
#25:6380,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6383,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,3
#25:6386,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#25:6388,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,2
#25:6391,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6392,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:6397,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:6400,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3
#25:6401,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
#25:6402,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:6403,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,2
#25:6406,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
#25:6409,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:6412,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6415,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6416,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#25:6418,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,2
#25:6423,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6425,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:6427,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:6429,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#25:6435,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:6436,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:6438,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,5
#25:6444,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#25:6445,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:6453,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:6455,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#25:6466,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
#25:6467,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#25:6468,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6469,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
#25:6473,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
#25:6475,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,2
#25:6477,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
#25:6479,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:6494,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6496,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,3
#25:6500,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#25:6504,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:6509,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6516,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:6517,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:6518,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6519,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6520,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6524,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
#25:6532,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:6537,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
#25:6539,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:6541,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6545,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,2
#25:6551,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#25:6570,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#25:6572,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
#25:6574,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
#25:6577,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3
#25:6578,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2
#25:6583,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6584,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
#25:6587,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:6589,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:6592,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6594,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
#25:6605,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,2
#25:6609,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,3
#25:6610,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
#25:6611,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6612,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,2
#25:6614,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:6615,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#25:6619,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
#25:6621,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
#25:6628,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
#25:6650,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6652,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:6657,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6660,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,3
#25:6661,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6664,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:6666,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:6671,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2
#25:6675,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
#25:6685,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6700,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6701,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2
#25:6705,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6713,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3
#25:6716,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3
#25:6717,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,2
#25:6724,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6728,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2
#25:6732,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#25:6736,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
#25:6740,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,4
#25:6742,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,3
#25:6744,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
#25:6746,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:6750,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#25:6752,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6755,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6764,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2
#25:6766,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
#25:6770,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
#25:6771,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6783,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6784,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#25:6785,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,2
#25:6789,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#25:6793,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
#25:6804,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
#25:6811,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#25:6812,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,4
#25:6815,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
#25:6817,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:6825,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
#25:6830,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,3
#25:6832,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3
#25:6835,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3
#25:6837,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3
#25:6849,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,4
#25:6855,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,2
#25:6857,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
